Income,HousingExpense,TransportationExpense,FoodExpense,UtilitiesExpense,EntertainmentExpense,Savings,HousingBudget,TransportationBudget,FoodBudget,UtilitiesBudget,EntertainmentBudget,SavingsBudget
10231,1634,568,3103,610,104,1737,21.06756059824652,7.323362558019597,40.0077359463641,7.864878803506962,1.3408973697782363,22.39556472408458
12358,2264,578,2353,929,385,1245,29.197833376321896,7.45421717823059,30.34562806293526,11.980913077121485,4.965179262316224,16.05622904307454
10135,1753,234,2733,556,264,885,27.284046692607006,3.6420233463035014,42.536964980544745,8.653696498054476,4.108949416342413,13.77431906614786
14121,1769,709,2696,1273,506,431,23.95720476706392,9.60184182015168,36.51137594799567,17.239978331527627,6.852654387865656,5.836944745395449
13510,2036,733,2961,782,261,589,27.65552838902472,9.956533550665581,40.2200488997555,10.622113556098887,3.5452322738386304,8.00054333061668
9502,1317,454,3212,1251,685,1651,15.367561260210035,5.2975495915986,37.47957992998833,14.597432905484247,7.992998833138857,19.26487747957993
11943,1080,491,3209,1189,481,1068,14.365522745411013,6.53099228518223,42.68422452779995,15.81537642990157,6.397978185687683,14.20590582601756
11290,977,193,2111,819,464,724,18.475794251134644,3.6497730711043874,39.920574886535555,15.48789712556732,8.774583963691377,13.691376701966718
12737,516,602,3531,773,631,1254,7.061721636786642,8.23867524291775,48.32352538661557,10.578896948131929,8.635554947310798,17.161625838237306
8070,2528,614,3126,1070,692,592,29.32034330781721,7.121317559730921,36.25608907446068,12.410113662723266,8.025980051032242,6.866156344235676
11372,948,487,3692,831,495,1750,11.556747531390954,5.9368523710837495,45.00792393026941,10.1304400828965,6.034377666707302,21.333658417652078
12116,1389,724,3222,1020,345,1676,16.583094555873927,8.643744030563514,38.46704871060172,12.177650429799428,4.118911174785101,20.009551098376313
6482,1361,433,3550,903,145,766,19.013690975132718,6.049175747415479,49.59485889913384,12.615255658005028,2.0257055043308188,10.701313215982118
7633,1653,612,3233,643,362,685,22.996661101836395,8.514190317195327,44.97774067890929,8.945464663327767,5.0361713967723984,9.52977184195882
5921,1907,296,3673,553,376,-309,29.356527093596057,4.556650246305419,56.54248768472906,8.512931034482758,5.788177339901478,-4.7567733990147785
9461,1930,495,3261,1045,521,259,25.695646385301558,6.590334176541073,43.41632272666756,13.912927706031155,6.936493143389695,3.4482758620689653
11435,1208,465,2951,887,430,330,19.263275394673897,7.415085313347154,47.057885504704196,14.144474565460055,6.856960612342529,5.262318609472174
13004,1416,545,4136,889,637,1067,16.294591484464902,6.271576524741082,47.59493670886076,10.230149597238205,7.330264672036824,12.278481012658228
10148,1641,426,3444,1139,377,836,20.86989698588325,5.417779473483404,43.80007630675315,14.485565305862902,4.794607656110899,10.632074271906397
13257,1375,473,3286,1234,488,327,19.142419601837673,6.584992343032159,45.74690240846443,17.17945148266741,6.79381873868857,4.552415425309759
7239,2303,665,2361,945,736,859,29.266742915237003,8.450883212606431,30.003812428516962,12.009149828440718,9.353157961621553,10.916253653577328
6593,1745,412,2355,931,568,1252,24.02588462068016,5.67258708522649,32.424617926476664,12.818394602781218,7.82045986506953,17.238055899765936
9888,1867,178,3146,1100,487,1263,23.21850516104962,2.2136550180325827,39.12448700410397,13.679890560875513,6.056460639223977,15.707001616714338
10768,1831,849,3072,728,379,50,26.50166449558547,12.28831958315241,44.463742943986105,10.536980749746707,5.485598494717036,0.7236937328122739
9934,2086,776,2692,1044,373,935,26.38502403238047,9.815330129015937,34.0500885403491,13.205160637490513,4.717935745003794,11.826460915760183
5865,1590,241,3070,1110,329,308,23.916967509025273,3.6251504211793018,46.179302045728036,16.69675090252708,4.948856799037305,4.632972322503008
9821,851,637,3794,1136,391,1450,10.303910885095048,7.712798159583485,45.93776486257416,13.75469185131372,4.734229325584211,17.556604915849377
7391,1699,399,3347,612,651,1392,20.97530864197531,4.925925925925926,41.32098765432099,7.555555555555555,8.037037037037036,17.185185185185183
11339,1174,552,2429,847,455,550,19.54386549026136,9.189279174296654,40.43615781588147,14.100216414183453,7.574496420842351,9.15598468453471
10733,1235,558,2944,824,230,616,19.27579210238801,8.709224285937257,45.949742469174346,12.860933354143905,3.5898236304042452,9.614484157952239
8120,1793,453,2597,1019,853,769,23.957776590058792,6.0529128808124,34.700694815606624,13.615713522180654,11.397648316408338,10.27525387493319
8972,2119,343,2806,1096,563,-126,31.15718276724011,5.043375974121453,41.25863843552418,16.115277165122777,8.278194383178944,-1.8526687251874725
7881,1510,361,2793,1299,218,1167,20.549809471965162,4.912901469787697,38.010342950462714,17.678279804028307,2.9667936853565595,15.881872618399564
9874,1654,316,2761,901,411,863,23.95018824210831,4.57573124818998,39.97972777295106,13.046626122212569,5.951346655082538,12.496379959455545
11910,2351,333,2372,900,522,1485,29.524048725354767,4.181841014692955,29.78776842898405,11.302273012683662,6.555318347356525,18.64875047092804
8028,1620,486,2936,1229,840,450,21.425737336331174,6.427721200899351,38.83084248115329,16.2544636952784,11.10964158180135,5.951593704536437
11008,2800,356,2719,1059,278,690,35.43406732472792,4.505188559858263,34.409010377119714,13.401670463173879,3.5180966843837003,8.731966590736523
8939,1782,636,1535,1253,695,246,28.989751098096633,10.346510492923377,24.971530828046202,20.383927118919797,11.306328290222872,4.0019521717911175
8414,619,797,4026,1057,779,497,7.961414790996785,10.2508038585209,51.78135048231511,13.594855305466238,10.019292604501608,6.392282958199356
9785,1876,383,3544,768,374,409,25.50992657057384,5.2080500407941255,48.191460429698125,10.443296165352189,5.0856676638564045,5.56159912972532
7929,1690,547,2811,733,444,1497,21.885521885521886,7.0836570836570845,36.4024864024864,9.492359492359492,5.749805749805749,19.386169386169385
8892,2144,599,3009,689,292,650,29.039685764594335,8.11323310307463,40.7557903291345,9.332249762968983,3.9550318298794527,8.804009210348097
7604,1836,594,2414,1132,459,1062,24.489795918367346,7.923169267707082,32.19954648526077,15.099373082566359,6.122448979591836,14.165666266506602
13929,1430,515,3847,1237,492,809,17.16686674669868,6.182472989195678,46.18247298919568,14.849939975990395,5.906362545018007,9.711884753901561
10070,887,648,3948,1369,631,365,11.30224260958206,8.256880733944955,50.30581039755352,17.44393476044852,8.04026503567788,4.6508664627930685
8600,1395,596,3078,1168,718,915,17.72554002541296,7.573062261753494,39.11054637865311,14.841168996188056,9.123252858958068,11.626429479034307
10427,1074,252,3511,1232,350,1299,13.915522155998964,3.265094584089142,45.491059860067374,15.962684633324695,4.534853589012697,16.830785177507128
9775,1209,673,3087,883,106,396,19.02738432483475,10.591753226314133,48.583569405099155,13.89675794774945,1.6682404784387788,6.232294617563739
9558,1794,677,2331,768,495,1404,24.019279689382785,9.064131744544115,31.208997188378635,10.28250100415049,6.62739322533137,18.79769714821261
11228,2334,347,2794,1170,558,575,30.00771406531242,4.461301105682694,35.92183080483415,15.042427359218308,7.17408074055027,7.392645924402159
11515,1697,507,3065,1083,549,758,22.156939548243894,6.619663141402272,40.01827914871393,14.140227183705445,7.1680376028202115,9.896853375114246
8938,902,636,2772,1021,434,1265,12.83072546230441,9.046941678520625,39.43100995732575,14.523470839260314,6.173541963015648,17.99431009957326
8848,1722,458,2890,1077,524,668,23.463687150837988,6.240632238724622,39.378661943044015,14.67502384521052,7.139937321160921,9.102057501021937
9449,2098,714,2954,1064,803,1018,24.251531614842214,8.253381112010171,34.146341463414636,12.299156166917118,9.28216391168651,11.76742573112935
5396,1195,972,2959,1256,576,842,15.320512820512821,12.461538461538462,37.93589743589744,16.102564102564102,7.384615384615385,10.794871794871796
6969,1432,342,3026,1258,425,1064,18.9744269246058,4.531601961044124,40.095402146548295,16.668875049688616,5.631376705975884,14.098317212137273
12733,1507,223,2469,1108,399,-190,27.320522117476433,4.042784626540972,44.76069615663524,20.087019579405364,7.233502538071066,-3.444525018129079
13289,1107,560,2641,1169,466,85,18.364299933643,9.289980092899802,43.812209688122095,19.392833443928335,7.730590577305906,1.4100862641008627
9501,1824,644,2357,1102,827,1307,22.627465574990698,7.989083240292767,29.2395484431212,13.670760451556879,10.259273043046768,16.21386924699169
11153,1439,453,3488,907,463,1518,17.404450895016932,5.478955007256895,42.186744073536524,10.970004837929366,5.599903241412675,18.359941944847606
10622,1709,790,1947,1151,496,544,25.749585656169955,11.902968208527948,29.335543167093565,17.342172668374264,7.473255989151725,8.196474310682538
16157,1056,232,3576,721,403,877,15.382374362709395,3.3794610342316096,52.090313182811364,10.502549162418063,5.870356882738529,12.77494537509104
12239,1281,638,3693,1210,719,1147,14.744475138121546,7.343462246777165,42.50690607734807,13.927255985267035,8.275782688766114,13.202117863720073
9744,1861,378,2848,761,891,1346,23.017934446505876,4.675324675324675,35.225726654298086,9.412492269635127,11.020408163265307,16.648113790970935
8088,1313,843,1698,1057,590,-13,23.924927113702623,15.360787172011662,30.940233236151606,19.260204081632654,10.750728862973762,-0.2368804664723032
6787,2363,898,2819,830,516,556,29.604109245803055,11.250313204710599,35.31696316712603,10.398396391881734,6.46454522676021,6.965672763718366
10406,1300,346,2967,1110,507,833,18.40577658218887,4.898768228797961,42.00764547642645,15.715701543253575,7.17825286705366,11.793855302279486
8487,1612,390,2494,993,23,1351,23.48827043566953,5.682646073145855,36.339793093399386,14.46889115547137,0.335130409441935,19.685268832871923
7155,1966,671,2742,681,649,2249,21.946863139093548,7.490511274838134,30.60951105157401,7.602143335565975,7.244920741236884,25.10605045769145
8706,790,422,3765,1084,526,885,10.572805139186295,5.647751605995718,50.38811563169164,14.507494646680943,7.039614561027838,11.84421841541756
7836,619,490,3332,884,585,296,9.974218498227522,7.895584917821463,53.68997744118595,14.244279729294233,9.42636158556236,4.769577827908476
13374,737,505,2537,1176,357,1201,11.315829878704129,7.753723322585598,38.95286350376171,18.056195301704285,5.481345002303086,18.440042990941194
11763,2131,116,2201,1000,423,1660,28.29637498340194,1.5403000929491435,29.225866418802283,13.278449077147789,5.616783959633515,22.04222546806533
9984,1224,497,2836,1079,417,1054,17.222456732798648,6.993105389053047,39.904319684817786,15.182214717883777,5.867454622203462,14.830448853243281
12959,2779,362,2893,808,704,546,34.34256055363322,4.473554127533366,35.75135936727632,9.985170538803757,8.699950568462679,6.747404844290658
10154,1217,401,3248,882,424,1478,15.908496732026144,5.241830065359477,42.45751633986929,11.529411764705882,5.542483660130719,19.3202614379085
8277,1592,788,2732,908,916,1331,19.257288012580137,9.531873714769565,33.047054554251844,10.983428087577114,11.080198379097617,16.100157251723722
13046,2271,248,3255,1171,586,486,28.327304477984285,3.093426468753898,40.60122240239491,14.60646126980167,7.309467381813646,6.062117999251591
11077,2503,662,3967,1335,244,1190,25.28027471972528,6.686193313806686,40.06665993334006,13.483486516513485,2.464397535602464,12.01898798101202
7925,2530,444,3407,838,474,1498,27.526928517027528,4.830812751604831,37.06887172233707,9.117615058209118,5.157219018605157,16.2985529322163
9619,2104,444,2975,1215,369,1590,24.192250201218812,5.1052086926526385,34.207197884327925,13.970334598137288,4.242842359434288,18.282166264229044
8248,2012,658,2908,566,61,966,28.057453632687213,9.175847162181007,40.55222423650815,7.892901966252963,0.8506484451262027,13.470924557244457
7234,1796,568,2821,761,819,820,23.678312458800264,7.4884640738299275,37.19182597231377,10.03295978905735,10.79762689518787,10.81081081081081
11852,1889,614,3590,808,640,1613,20.63578763382128,6.707450294953025,39.217828271793756,8.826742407690627,6.991479134804457,17.62071225693686
13818,1224,693,2686,729,606,394,19.33038534428301,10.944409349336702,42.419456727732154,11.51295009475679,9.570435881238156,6.22236260265319
7202,1090,433,3022,683,533,1219,15.616045845272206,6.203438395415473,43.29512893982808,9.78510028653295,7.636103151862464,17.464183381088823
11125,1498,377,3025,1082,223,314,22.9789845068262,5.783095566804724,46.402822518791226,16.597637674489953,3.420770056757171,4.816689676330726
8698,1414,282,2749,957,403,1532,19.272182090772798,3.8435327790650127,37.46762982145291,13.043478260869565,5.492708191358866,20.88046885648085
9025,1273,334,2313,1075,668,870,19.485688045308432,5.11250574008878,35.404867595285474,16.45492116944742,10.22501148017756,13.31700596969233
8815,1848,1089,3161,1138,289,1634,20.176875204716673,11.889944317065183,34.51250136477781,12.42493722022055,3.1553663063653237,17.84037558685446
8272,1977,748,2969,1053,-6,1245,24.75582268970699,9.366391184573002,37.17756073127974,13.18557475582269,-0.07513148009015778,15.589782118707737
10097,1544,229,3250,1131,454,388,22.069754145225843,3.2732990280160092,46.45511720983419,16.1663807890223,6.489422527158376,5.546026300743282
8338,2238,235,2733,986,471,1712,26.72238805970149,2.8059701492537314,32.63283582089552,11.773134328358209,5.623880597014925,20.44179104477612
10540,929,596,3610,762,527,1775,11.33065007927796,7.269179168191243,44.02975972679595,9.2938163190633,6.4276131235516525,21.64898158311989
9899,1403,609,2561,1211,645,1441,17.827191867852605,7.738246505717916,32.5412960609911,15.387547649301144,8.195679796696314,18.310038119440915
9522,1141,609,3856,882,627,619,14.753038531161106,7.874321179208689,49.857770881820535,11.404189294026377,8.107059736229635,8.00362037755366
8184,566,449,2126,812,551,846,10.57943925233645,8.39252336448598,39.73831775700935,15.177570093457943,10.299065420560748,15.813084112149534
8846,1458,474,3217,964,739,1072,18.39979808177688,5.981827359919232,40.59818273599192,12.165572942958102,9.326097930338213,13.528520949015649
11510,1439,565,3237,817,196,648,20.849029266879164,8.186033033903216,46.89944943494639,11.837148652564473,2.839756592292089,9.388583019414662
11001,2256,517,2602,916,600,1846,25.821220098431958,5.91736293922399,29.78138949296097,10.484147876845599,6.867345770859563,21.128533821677923
8044,1815,56,3212,1068,625,1072,23.12691131498471,0.7135575942915392,40.927624872579,13.608562691131498,7.963812436289501,13.65953109072375
10198,987,454,3639,1069,252,-351,16.31404958677686,7.5041322314049586,60.14876033057851,17.669421487603305,4.1652892561983474,-5.801652892561983
11502,2427,329,1891,820,199,1169,35.508412582297,4.8134601316752015,27.666422823701538,11.997073884418434,2.9114850036576443,17.103145574250185
6661,2110,535,3251,902,350,825,26.464317070111626,6.710146745265271,40.77511601655587,11.313181989213597,4.389815627743634,10.347422551109995
11086,1791,1097,1753,1214,367,962,24.930400890868597,15.270044543429846,24.401447661469934,16.898663697104677,5.108574610244989,13.39086859688196
8674,1386,573,2517,1099,650,815,19.6875,8.139204545454545,35.752840909090914,15.610795454545453,9.232954545454545,11.576704545454545
11141,1020,437,3814,1415,377,1403,12.048192771084338,5.161823765650839,45.05079140089771,16.713914481455234,4.453106543822348,16.572171037089532
8473,1313,684,2709,1236,328,1559,16.770979690892833,8.736747988248819,34.602120321880186,15.787456891046112,4.1895516668795505,19.913143441052497
6390,2044,596,2413,1228,377,1141,26.208488267726633,7.642005385305809,30.939864085139117,15.745608411334786,4.833953070906526,14.630080779587127
6744,2442,584,2901,722,723,830,29.773226042428675,7.120214581809314,35.36942209217264,8.80273104120946,8.814923189465985,10.119483052913923
10096,2271,621,4033,1152,502,979,23.760200878844948,6.497175141242938,42.1950198786357,12.052730696798493,5.252144800167399,10.242728604310525
10519,1255,911,2084,989,464,1009,18.697854588796186,13.572705601907032,31.04886769964243,14.734803337306317,6.912991656734207,15.032777115613827
8191,940,273,2474,889,477,598,16.63422403114493,4.831003362236772,43.77986197133251,15.73172889754026,8.440983896655458,10.582197841090073
11277,1570,594,3748,1033,758,1289,17.459964412811388,6.605871886120997,41.68149466192171,11.487989323843415,8.429715302491104,14.334964412811388
6676,615,314,3928,1189,350,1230,8.064516129032258,4.117492787831104,51.50799895095726,15.591397849462366,4.589562024652505,16.129032258064516
9867,1661,611,2948,1100,763,1770,18.76200158138484,6.901615271659324,33.29944651530555,12.425166610188636,8.618547385067208,19.993222636394442
7577,1426,316,2380,824,542,1627,20.04216444132115,4.441321152494729,33.45045678144765,11.58116654954322,7.617709065354885,22.86718200983837
8696,1266,416,4047,1148,467,657,15.82302212223472,5.199350081239845,50.5811773528309,14.348206474190725,5.836770403699538,8.211473565804274
10094,702,440,3797,872,1000,1410,8.53910716457852,5.352146940761465,46.18659530470745,10.60698211896363,12.16397031991242,17.15119815107651
8279,1756,695,3339,1043,288,524,22.969260954872468,9.090909090909092,43.675604970569,13.642903858731199,3.767168083714846,6.854153041203401
9230,1233,683,2593,939,429,1347,17.068106312292358,9.454595791805094,35.89424141749723,12.998338870431894,5.938538205980066,18.646179401993354
12012,915,250,2975,956,253,741,15.024630541871922,4.105090311986864,48.85057471264368,15.697865353037768,4.154351395730706,12.167487684729064
8846,63,510,2919,1153,690,488,1.0819165378670788,8.758371973209686,50.12879958784132,19.800789970805425,11.84956208140134,8.380559848875151
11671,1486,358,3165,791,837,1140,19.107625048219106,4.603317474604603,40.6969268355407,10.171017101710172,10.762504821910762,14.65860871801466
7740,2386,248,3725,1389,833,-337,28.94226103833091,3.008248423095585,45.18437651625425,16.848617176128094,10.104318292091218,-4.087821445900048
11059,2330,456,3439,635,744,124,30.150103519668736,5.900621118012422,44.500517598343684,8.21687370600414,9.627329192546584,1.6045548654244308
12883,1271,438,2461,880,460,911,19.794424544463478,6.821367388257281,38.327363339043764,13.705030369101387,7.163993147484815,14.187821211649275
5056,1198,985,3688,1074,426,1041,14.241559676652402,11.7094626723728,43.84213029006182,12.76747503566334,5.064194008559201,12.375178316690443
8406,1734,586,3156,1116,165,815,22.900158478605388,7.739038563127311,41.679873217115684,14.73851030110935,2.1790808240887483,10.763338615953513
11154,1000,224,3343,979,907,210,15.008254539996999,3.3618490169593276,50.17259492720997,14.693081194657061,13.612486867777276,3.1517334533993697
9593,1650,387,3733,988,593,591,20.77562326869806,4.872828003021909,47.00327373457567,12.440191387559809,7.466633089901788,7.44145051624276
10742,1883,704,2444,1082,401,1195,24.425995589570633,9.132183162537293,31.703204047217536,14.035542871967829,5.2017122843429755,15.50136204436373
8792,2113,917,2982,953,765,1290,23.425720620842572,10.16629711751663,33.05986696230599,10.56541019955654,8.481152993348115,14.301552106430155
10173,1449,182,2734,1278,305,991,20.881971465629054,2.622856319354374,39.400489984147576,18.417639429312583,4.395446029687275,14.281596771869145
9688,1398,124,2216,1167,581,1578,19.79048697621744,1.7553793884484712,31.370328425821064,16.520385050962627,8.22480181200453,22.338618346545864
12335,1061,874,3173,1174,465,1198,13.354310887350534,11.000629326620516,39.93706733794839,14.776589049716804,5.852737570799245,15.078665827564505
10508,1086,577,4255,806,627,626,13.614140654381346,7.233295725209979,53.34085495800426,10.104049141281184,7.8600977811207215,7.847561740002506
10675,1386,326,2079,984,487,859,22.643358928279692,5.3259271360888745,33.96503839241954,16.075804607090344,7.956216304525404,14.033654631596146
9176,1683,606,2983,939,209,298,25.05209883894016,9.020541827924976,44.403096159571305,13.977374218517417,3.111044953855314,4.435844001190831
9024,1956,-27,3320,798,515,945,26.055681364060213,-0.3596643133075796,44.225389636339415,10.63007859331291,6.860263753829759,12.588250965765285
9134,1098,500,3061,1072,709,1556,13.731865932966484,6.253126563281642,38.2816408204102,13.406703351675839,8.866933466733366,19.459729864932466
10788,2246,565,2943,892,494,1342,26.479603867012496,6.6611648196180155,34.69700542324923,10.516387644423485,5.824098090073096,15.821740155623672
9158,1364,684,2350,1131,655,1701,17.29866835764109,8.674698795180722,29.803424223208623,14.343690551680405,8.306911857958148,21.572606214331007
10579,1489,297,3116,785,290,848,21.816849816849818,4.351648351648352,45.65567765567766,11.501831501831502,4.249084249084249,12.424908424908425
14150,1126,517,2621,1343,494,1673,14.484178029328532,6.650373038332905,33.71494726009776,17.275533830717777,6.354515050167224,21.5204527913558
11742,287,314,1905,820,375,903,6.233709817549957,6.82015638575152,41.377063423110336,17.810599478714163,8.145091225021721,19.6133796698523
9347,1942,551,3597,1043,649,1735,20.405589996847745,5.789639592308501,37.79552379951666,10.959335925186508,6.819375853735421,18.23053483240517
12402,1868,320,3479,1158,506,989,22.451923076923077,3.8461538461538463,41.81490384615385,13.918269230769232,6.081730769230769,11.88701923076923
9183,1359,418,3025,885,638,1353,17.69992185464965,5.444126074498568,39.39828080229226,11.526439176868976,8.30945558739255,17.621776504297994
5923,1533,300,3114,1170,717,1737,17.885894294714735,3.5001750087504377,36.33181659082954,13.650682534126707,8.365418270913546,20.266013300665033
7983,1757,630,3537,754,638,903,21.37729650809101,7.665166078598369,43.03443241270227,9.173865433751065,7.7625015208662855,10.986738045990997
6258,718,671,3112,1290,554,1109,9.632412127716663,9.001878186208746,41.74939629729005,17.306144352025758,7.432251140327341,14.877917896431448
9296,1235,453,3452,1002,300,1644,15.27331189710611,5.6022755379668565,42.69107098689092,12.39178827603265,3.7101162503091762,20.331437051694287
10036,1897,507,2851,880,499,933,25.069380203515262,6.700145368045461,37.67675432800317,11.629443636844192,6.594423153165059,12.329853310426854
13352,872,210,3655,940,393,339,13.605866749882978,3.276642221875488,57.02917771883289,14.666874707442659,6.132001872366984,5.289436729599002
10653,1646,440,3160,1161,431,2071,18.475698731619712,4.9388259063868,35.46974969132338,13.031765630261532,4.837804467392524,23.24615557301605
9561,821,489,3097,883,425,765,12.669753086419751,7.546296296296297,47.79320987654321,13.626543209876543,6.558641975308642,11.805555555555555
11658,1733,1024,2364,850,304,1079,23.56540658145227,13.924394887136252,32.145771008974705,11.558335599673647,4.133804732118575,14.672287190644548
5577,1482,277,3143,955,108,1578,19.64735516372796,3.6722789341110964,41.66777144372266,12.660745061646562,1.431791064563171,20.920058332228557
10471,692,792,2584,764,366,695,11.74274563040896,13.439674189716614,43.84863397250976,12.964534193110469,6.210758527066011,11.79365348718819
11541,2082,699,2680,1364,538,496,26.491920091614706,8.894261356406668,34.10103066547907,17.355897696908006,6.845654663443186,6.311235526148365
7042,1132,556,2592,886,230,1126,17.356639067770622,8.524992333639988,39.74241030358785,13.584789941735664,3.526525605642441,17.26464274762343
12287,1094,851,2466,1166,503,103,17.693676208960053,13.763545204593239,39.88355167394469,18.85815946951318,8.135209445253114,1.665857997735727
10676,1600,574,4062,1041,880,856,17.7521358038389,6.368578719627205,45.06823477199601,11.549983357372684,9.763674692111394,9.497392655053812
9169,2074,577,3665,803,704,1122,23.186137506987144,6.450531022917831,40.972610396869754,8.97708216880939,7.870318613750698,12.543320290665175
11265,992,489,3960,998,828,865,12.19872110181997,6.013280865715691,48.69650762420069,12.272503689129366,10.181997048696507,10.636989670437776
14541,1530,744,2388,1156,578,228,23.097826086956523,11.231884057971014,36.05072463768116,17.451690821256037,8.725845410628018,3.4420289855072466
10363,1714,719,3035,962,733,1797,19.129464285714285,8.024553571428573,33.872767857142854,10.736607142857142,8.180803571428571,20.05580357142857
10496,1846,374,2353,1238,355,1051,25.57849521962034,5.182208673964251,32.60357489261466,17.153942081197172,4.918941388388527,14.562837744215049
9081,1588,236,2652,1204,371,1715,20.44810713365954,3.0388874581509144,34.14885397888231,15.503476693278392,4.777234097347412,22.08344063868143
8300,1316,459,2540,1183,-47,869,20.82278481012658,7.262658227848101,40.189873417721515,18.718354430379748,-0.7436708860759493,13.750000000000002
11660,1086,339,3619,908,737,559,14.98344370860927,4.677152317880795,49.93101545253863,12.527593818984547,10.16832229580574,7.712472406181016
8287,1543,487,2801,784,808,1134,20.41815535265317,6.444356226015614,37.06497287283314,10.374487230382428,10.692073574169644,15.00595474394601
10143,963,747,3534,877,389,892,13.009997298027558,10.091867062955957,47.74385301269927,11.848149148878681,5.255336395568765,12.050797081869764
9044,39,408,3302,1039,449,411,0.6905099150141643,7.223796033994335,58.46317280453258,18.395892351274785,7.94971671388102,7.276912181303116
10957,1718,491,4151,1109,349,1734,17.985762144053602,5.140284757118928,43.45686767169179,11.610134003350083,3.6536850921273034,18.15326633165829
10667,1951,511,2260,565,576,688,29.78171271561594,7.80033582659136,34.498549839719125,8.624637459929781,8.792550755609831,10.502213402533963
12075,318,669,3629,998,724,79,4.955586722767649,10.42543244506779,56.55290634252766,15.552438834346269,11.282530777621941,1.2311048776686924
8979,995,50,3573,1031,151,1664,13.330653804930332,0.669882100750268,47.86977491961415,13.812968917470524,2.0230439442658095,22.29367631296892
9460,1809,378,2513,944,581,747,25.946643717728058,5.421686746987952,36.04417670682731,13.539873780837636,8.333333333333332,10.714285714285714
8042,2528,542,3503,1258,444,696,28.179690112585,6.04168988964441,39.048043696354924,14.022962880392376,4.949281016609073,7.758332404414224
9111,1510,740,3168,1084,522,117,21.14549782943565,10.362694300518134,44.36353451897494,15.179946786164402,7.309900574149279,1.638425990757597
10754,1135,401,2886,1262,591,1870,13.934929404542665,4.923265807243707,35.43278084714549,15.494168201350522,7.2559852670349905,22.958870472682626
11513,1408,124,2588,956,462,355,23.892754115051755,2.10419141354149,43.91651111488206,16.222637026981165,7.839809944001358,6.024096385542169
8155,2187,623,2640,1187,479,1029,26.850828729281766,7.648864333947207,32.41252302025783,14.573357888275016,5.880908532842234,12.63351749539595
11739,1177,372,4024,1327,457,1456,13.35527062294338,4.221037104277771,45.65982071939181,15.057301713377965,5.18552138885737,16.521048451151707
12711,1100,262,3000,1262,694,1210,14.61211477151966,3.4803400637619553,39.851222104144526,16.76408076514346,9.218916046758768,16.073326248671627
10826,1258,375,3391,781,583,970,17.097037238379993,5.0964936123946725,46.08589290568089,10.614297363413971,7.923348736069584,13.182930144060887
13753,1023,463,2604,949,544,149,17.847173761339846,8.077459874389394,45.42916957431961,16.556175854849965,9.490579204466156,2.5994417306350317
8452,1561,379,2610,930,245,595,24.699367088607595,5.996835443037975,41.29746835443038,14.715189873417723,3.8765822784810124,9.414556962025317
7510,2312,58,3540,1097,424,1093,27.123416236508678,0.680431722196152,41.52979821679963,12.869544814641012,4.974190520882215,12.822618488972312
6442,1661,679,2325,1137,679,606,23.437279525892478,9.580922816424438,32.80654719909693,16.043459856074502,9.580922816424438,8.550867786087203
12992,1373,754,2792,832,507,1101,18.657426280744666,10.245957331159126,37.939937491506996,11.305883951623862,6.88952303302079,14.961271911944557
11308,1354,630,3017,1013,631,1340,16.956793988728865,7.889793362554791,37.78334376956794,12.686286787726988,7.902316844082654,16.78146524733876
9888,718,272,3055,596,853,1481,10.293906810035843,3.899641577060932,43.799283154121866,8.544802867383511,12.229390681003585,21.232974910394265
10559,1941,459,2910,1288,707,386,25.237290339357692,5.968014562475621,37.83643219347289,16.746846963983877,9.192562735665064,5.0188532050448575
7749,1461,498,3197,897,518,2098,16.853154919829276,5.744607221132772,36.87853270273388,10.347214211558427,5.975314338447341,24.201176606298304
14891,1409,619,3346,1011,397,1383,17.256582976117574,7.581139007960807,40.979791794243724,12.382118799755052,4.862216778934476,16.938150642988365
10258,3096,633,3367,938,-10,999,34.312312977945254,7.015405075917101,37.315748642358415,10.39565554693561,-0.1108278842956888,11.07170564113931
10218,1649,353,2507,1229,466,1544,21.28291171915333,4.556014455343314,32.35673722250903,15.862157976251936,6.0144553433144035,19.92772328342798
11451,1124,516,2857,432,434,2182,14.897282968853546,6.8389662027833005,37.86613651424784,5.725646123260438,5.7521537442014585,28.91981444665341
10962,1286,591,3597,996,578,280,17.549126637554586,8.06495633187773,49.08569868995633,13.591703056768559,7.887554585152838,3.820960698689956
10447,2074,791,3447,978,469,887,23.987971316215592,9.148739301411057,39.86814712005552,11.311589174184594,5.424473745084432,10.259079343048809
8419,1556,640,2313,909,435,-189,27.47175141242938,11.299435028248588,40.83686440677966,16.048728813559322,7.680084745762712,-3.3368644067796613
10942,780,657,3175,1345,144,1096,10.837849103793246,9.128803668195081,44.115603723773795,18.688342364874252,2.0008336807002918,15.228567458663331
13764,1959,516,2010,822,312,1182,28.804587560652845,7.5871195412439345,29.554477282752533,12.086457873842082,4.58756065284517,17.37979708866343
12690,1165,782,3023,1154,595,980,15.13183530328614,10.157163267956877,39.264839589557084,14.988959605143526,7.728276399532406,12.728925834523963
13186,2436,581,3948,1071,843,672,25.505182703381845,6.0831326562663595,41.33598576065333,11.213485498900639,8.826300910899382,7.035912469898439
8977,2040,327,2526,1252,480,-24,30.904408422966217,4.953794879563703,38.26692925314346,18.966823208604758,7.271625511286168,-0.36358127556430847
